City,Total_Dependency_Ratio,Child_Dependency_Ratio,Elderly_Dependency_Ratio
Eskişehir,39.79249905767056,27.129099133056915,12.663399924613644
Gaziantep,65.56320158228596,58.450000564808725,7.113201017477236
Giresun,52.83979518251296,33.47417857388758,19.365616608625384
Gümüşhane,55.74036751630113,38.986366330764675,16.754001185536456
Hakkari,71.75212539851222,67.39771519659936,4.3544102019128585
Hatay,55.37968490605451,46.94789845751289,8.431786448541619
Isparta,45.258958746274615,30.967031243315702,14.291927502958918
Mersin,47.97184773256823,38.561202748760216,9.410644983808016
İstanbul,42.09572654049105,34.6460203582485,7.449706182242549
İzmir,39.96628400636268,28.696978613352332,11.269305393010347
Kars,59.28067319517659,49.82215849072009,9.458514704456498
Kastamonu,52.36694145001057,30.264637497357853,22.102303952652715
Kayseri,51.28595862195818,41.60694053614926,9.679018085808918
Kırklareli,40.165315384647386,25.19042052672959,14.974894857917793
Kırşehir,47.643510539573114,34.53864510141854,13.104865438154581
Kocaeli,43.759814796951865,36.01167165042924,7.74814314652262
Konya,52.564691376574245,41.90156362180319,10.663127754771065
Kütahya,44.297057878551435,29.81696526470933,14.480092613842096
Malatya,52.43699259616263,41.10251531040443,11.334477285758208
Manisa,45.70444377805786,32.81318294635576,12.8912608317021
Kahramanmaraş,59.99185505732547,50.54822925215747,9.443625805167997
Mardin,76.40298149723422,68.59535010503856,7.807631392195659
Muğla,42.933202336274746,30.07448049672929,12.858721839545458
Muş,80.18780472586927,73.96850014707063,6.219304578798656
Nevşehir,52.159516890468524,38.987436127345596,13.172080763122926
Niğde,56.33883492006301,44.71113205193941,11.627702868123594
Ordu,52.55715500730677,37.09502609861267,15.462128908694094
Rize,48.16515676533211,34.42018397138841,13.744972793943697
Sakarya,47.2382833511769,36.18380657692421,11.05447677425269
Samsun,49.481705506947144,37.117155759763385,12.364549747183762
Siirt,84.12215896878473,77.0617243009881,7.06043466779663
Sinop,55.78236042578283,32.381373553052164,23.40098687273066
Sivas,53.75837176610461,40.0041904511313,13.75418131497331
Tekirdağ,40.3181850454121,30.549259698199354,9.768925347212742
Tokat,52.19003841999616,38.13024329376255,14.059795126233606
Trabzon,48.14019264621531,33.995727763602915,14.144464882612393
Tunceli,37.181440223428226,23.02199371608112,14.159446507347106
Şanlıurfa,83.26005138467377,77.44603968982935,5.81401169484442
Uşak,46.80003163500237,32.41357493101812,14.386456703984251
Van,79.35641133244641,74.29073993053386,5.065671401912551
Yozgat,55.002961089681,42.072122541095126,12.93083854858588
Zonguldak,41.72301395825799,30.359783370033465,11.363230588224523
Aksaray,54.41905039688327,44.57634534052793,9.84270505635534
Bayburt,57.22061787131489,42.96844160970644,14.25217626160846
Karaman,54.10601170467786,40.757456040497644,13.348555664180203
Kırıkkale,46.60267041756765,34.587365901790776,12.015304515776878
Batman,82.27665651966653,75.81948599376166,6.457170525904879
Şırnak,87.64429990777045,82.50785699611411,5.136442911656329
Bartın,46.16276227498167,30.32730656111273,15.835455713868935
Ardahan,55.96098265895954,41.999221876389505,13.961760782570032
Iğdır,63.819502554880984,56.16554204426086,7.653960510620116
Yalova,43.57758463944143,30.790937852285538,12.786646787155897
Karabük,45.62547139316884,29.773192543906905,15.852278849261934
Kilis,65.09654090195811,53.18005048782152,11.916490414136591
Osmaniye,55.33939041430166,46.50180174759488,8.83758866670678
Düzce,48.16646752485515,36.49660707441892,11.669860450436232
Adana,50.44699623329575,41.96778808090017,8.479208152395575
Adıyaman,64.97108288440798,55.33600754137993,9.635075343028046
Afyonkarahisar,52.33318351279228,38.78549824015147,13.547685272640814
Ağrı,81.54116041842634,75.10985572566332,6.431304692763029
Amasya,49.41221394866759,33.4242515160607,15.987962432606897
Ankara,41.14962171604593,31.904653862756017,9.24496785328991
Antalya,44.49176597323669,35.41063539246586,9.081130580770825
Artvin,51.39604424109234,32.27384083294304,19.122203408149296
Aydın,46.46093456382845,32.061852640630775,14.399081923197679
Balıkesir,45.046329201923726,28.770797557470516,16.275531644453206
Bilecik,43.64554035288064,29.131332783499342,14.514207569381297
Bingöl,60.851216205846995,52.509783359337035,8.341432846509962
Bitlis,79.47670917948437,72.59182221249111,6.8848869669932675
Bolu,46.79423499715007,30.097440490730936,16.69679450641913
Burdur,47.76569835162896,29.996587954302118,17.76911039732684
Bursa,43.99441934250223,33.49468609981917,10.49973324268306
Çanakkale,41.82125793806817,24.800133442947185,17.021124495120993
Çankırı,55.03287539423744,34.58687478840363,20.446000605833824
Çorum,53.83074443797843,37.49748198218362,16.3332624557948
Denizli,46.43249088150802,33.99083309124947,12.441657790258546
Diyarbakır,72.48425964849304,65.34099765252672,7.143261995966313
Edirne,39.572265934414105,24.688880674517257,14.88338525989685
Elazığ,52.64634796366436,40.87815828734034,11.76818967632402
Erzincan,51.43787187870106,37.04426021403193,14.393611664669129
Erzurum,62.52510528691461,51.76803336052641,10.757071926388193
Eskişehir,40.486591879927744,27.578902076921285,12.907689803006459
Gaziantep,66.08887753255188,58.37597282996369,7.7129047025881805
Giresun,54.99025522041764,35.31953596287703,19.670719257540604
Gümüşhane,57.588204825517664,41.038582459014414,16.549622366503247
Hakkari,78.66027806370239,73.6020702553025,5.058207808399901
Hatay,55.772132980486674,46.94433675504689,8.827796225439794
Isparta,42.946395739986656,29.379519795170715,13.56687594481594
Mersin,47.871713525413426,38.41960136091736,9.452112164496068
İstanbul,43.07840375490694,34.65301953533846,8.425384219568475
İzmir,40.227613044324464,28.77462236057407,11.452990683750395
Kars,61.18215563483172,51.04828675715163,10.133868877680088
Kastamonu,53.26375421047259,30.97121567826886,22.292538532203736
Kayseri,51.711475683073274,41.66919500027996,10.042280682793312
Kırklareli,41.59896665420307,26.320150243040214,15.278816411162854
Kırşehir,48.30345157560373,35.17630015550032,13.1271514201034
Kocaeli,44.39675602721788,36.346975746523455,8.049780280694426
Konya,52.998536461172485,42.289868156550234,10.708668304622252
Kütahya,43.254236955476394,29.295590818539562,13.958646136936832
Malatya,54.33751987825105,42.13676236726458,12.200757510986476
Manisa,45.384692487231256,32.56704347816509,12.817649009066164
Kahramanmaraş,60.964813877012034,51.17773190853787,9.787081968474157
Mardin,81.3574242497933,72.34424395700599,9.013180292787316
Muğla,43.55178990995177,30.52758593553851,13.024203974413261
Muş,82.86022213303632,76.34594311843037,6.514279014605946
Nevşehir,53.358121094969256,40.08662939375852,13.27149170121073
Niğde,58.16964477317272,46.24195863555511,11.92768613761761
Ordu,54.04652344582708,38.5344016399267,15.512121805900378
Rize,49.79230510545785,35.81398873663719,13.978316368820662
Sakarya,48.20462772375612,36.76290013485698,11.441727588899141
Samsun,50.607166885415864,38.12069318372604,12.486473701689823
Siirt,88.27449916689271,80.5724545020085,7.7020446648842045
Sinop,57.680081378345726,33.81174899866489,23.868332379680844
Sivas,54.61385524808628,40.994718373811274,13.619136874275018
Tekirdağ,41.16420409618754,30.934006728786496,10.230197367401045
Tokat,53.5870345168873,39.4848447358654,14.102189781021899
Trabzon,49.66160026999226,35.243488154493775,14.418112115498486
Tunceli,39.59925566558118,24.644447398152455,14.954808267428724
Şanlıurfa,85.39627551771862,78.7140445287309,6.682230988987714
Uşak,47.66012736826754,33.049457955655335,14.610669412612198
Van,83.19791458240223,77.58026482858698,5.617649753815256
Yozgat,56.08263901883609,43.27321050812086,12.809428510715225
Zonguldak,42.15547107796635,30.690292694073413,11.465178383892939
Aksaray,55.412782503862935,45.350041600869375,10.062740902993566
Bayburt,59.60540844600929,44.82801725035938,14.777391195649908
Karaman,55.48195837288322,41.78875545100629,13.693202921876935
Kırıkkale,47.542830667495025,35.54445228342477,11.998378384070255
Batman,86.40672897491231,78.97471505616028,7.432013918752046
Şırnak,93.68702858739175,87.12589626594655,6.5611323214452
Bartın,47.10999466907904,31.040498844967125,16.069495824111918
Ardahan,58.88505180069068,44.445697371203046,14.439354429487631
Iğdır,67.38702254947077,58.98941555453291,8.397606994937874
Yalova,45.363372441757235,31.93294784743716,13.430424594320082
Karabük,45.1060748967148,29.600674840920867,15.505400055793933
Kilis,65.95729776681891,53.56692538317128,12.390372383647623
Osmaniye,55.977806019652206,46.800574481055556,9.177231538596654
Düzce,49.07258417745155,37.100321356613634,11.972262820837924
