City,Marital_Total_Pop,Never_Married,Married,Divorced,Widowed,Pct_Married,Pct_Divorced,Pct_Never_Married,Pct_Widowed,Ever_Married_Pop,Pct_Divorced_Ever_Married
Siirt,198064,78011,111648,1038,7367,0.5636965829226916,0.005240730269003959,0.39386763874303254,0.03719504806527183,120053,0.00864618126993911
Sinop,167308,37023,110306,4620,15359,0.6592990173811175,0.027613742319554355,0.22128648958806513,0.09180075071126306,130285,0.03546072072763557
Sivas,480000,127360,309135,9645,33860,0.64403125,0.02009375,0.2653333333333333,0.07054166666666667,352640,0.02735083938294011
Tekirdağ,711834,168836,478898,25154,38946,0.6727664034030406,0.03533689034241129,0.23718451211939862,0.05471219413514949,542998,0.04632429585376005
Tokat,466412,112884,307986,9290,36252,0.6603303517062168,0.019918012401053148,0.2420263629580714,0.07772527293465863,353528,0.02627797515331176
Trabzon,606696,177113,377068,11398,41117,0.6215106082782811,0.018787003705315348,0.2919303901789364,0.0677719978374672,429583,0.026532707299869875
Tunceli,73608,27897,39026,1925,4760,0.5301869362025867,0.026152048690359742,0.37899413107270946,0.06466688403434409,45711,0.04211240182888145
Şanlıurfa,1090307,403346,641083,10121,35757,0.5879839348000151,0.00928270661382528,0.3699380082857397,0.032795350300419975,686961,0.014733005221548238
Uşak,276714,57703,189131,11137,18743,0.6834890898183684,0.04024733117948496,0.20852938412946218,0.06773419487268444,219011,0.05085132710229166
Van,679028,250811,401554,3151,23512,0.591365893600853,0.0046404566527448055,0.36936768439593065,0.034625965350471556,428217,0.007358418745635974
Yozgat,329774,80708,218319,7354,23393,0.6620261148544154,0.02230012068871409,0.24473730494217252,0.07093645951469794,249066,0.029526310295263102
Zonguldak,480347,113755,316314,17289,32989,0.6585114510968113,0.03599273025541952,0.23681838337701702,0.06867743527075218,366592,0.047161421962290506
Aksaray,278554,69472,184724,9024,15334,0.6631532844618997,0.032395872972565465,0.2494022702958852,0.05504857226964969,209082,0.04316009986512469
Bayburt,62099,18812,38682,644,3961,0.6229085814586386,0.010370537367751493,0.3029356350343806,0.0637852461392293,43287,0.014877445884445676
Karaman,183135,45178,121123,5599,11235,0.6613864089333006,0.030573074507876705,0.24669233079422284,0.06134818576459988,137957,0.04058510985307016
Kırıkkale,214648,55613,137591,7048,14396,0.6410076031456151,0.03283515336737356,0.2590892996906563,0.06706794379635496,159035,0.04431728864715314
Batman,348824,140433,194191,2330,11870,0.5567019471137307,0.006679586266999977,0.402589844735454,0.034028621883815335,208391,0.011180905125461273
Şırnak,290667,132569,148093,1395,8610,0.5094936817733007,0.004799306422813735,0.45608548614049754,0.029621525663388,158098,0.008823641032777139
Bartın,154305,34017,103473,4645,12170,0.6705745115193934,0.030102718641651274,0.22045299893068923,0.07886977090826609,120288,0.03861565575951051
Ardahan,76766,22242,48021,903,5600,0.6255503738634292,0.01176302008701769,0.2897376442695985,0.07294896177995466,54524,0.016561514195583597
Iğdır,129917,44393,77255,2315,5954,0.5946488912151604,0.017819069097962544,0.34170277946689037,0.04582926021998661,85524,0.027068425237360274
Yalova,178691,46314,111650,9237,11490,0.6248216194436206,0.05169258664398319,0.2591848498245575,0.06430094408783878,132377,0.06977798258005545
Karabük,190065,53397,117292,5415,13961,0.6171151974324574,0.028490253334385606,0.28094073080262016,0.07345381843053692,136668,0.03962156466766178
Kilis,90320,26846,56563,1669,5242,0.6262511071744907,0.018478742249778565,0.2972320637732507,0.05803808680248007,63474,0.026294230708636606
Osmaniye,364338,99781,239289,7788,17480,0.6567774978179602,0.021375755479801722,0.2738693191487026,0.04797742755353546,264557,0.02943789051130758
Düzce,275623,69792,179598,8441,17792,0.6516074493057546,0.030625165534080973,0.2532154428331453,0.06455194232701915,205831,0.041009371766157675
Adana,1576993,455854,984656,57566,78917,0.6243883137084312,0.036503649667436695,0.28906532876176366,0.050042707862368446,1121139,0.05134599724030651
Adıyaman,415547,137229,254949,5489,17880,0.6135262677867966,0.013209095481377558,0.3302370129010678,0.04302762383075801,278318,0.019722044567724688
Afyonkarahisar,538632,120961,367295,12735,37641,0.6819034145761856,0.023643229514770752,0.2245707644551382,0.06988259145390545,417671,0.030490505685096644
Ağrı,334980,121284,199139,1565,12992,0.5944802674786555,0.00467192071168428,0.3620634067705535,0.03878440503910681,213696,0.007323487571129081
Amasya,255515,57148,172363,5361,20643,0.6745709645226308,0.020981155705144514,0.22365810226405494,0.08078977750816978,198367,0.0270256645510594
Ankara,3923361,1026651,2535169,170267,191274,0.6461727585098592,0.04339824961302312,0.26167640449094537,0.04875258738617221,2896710,0.05877944288520425
Antalya,1625918,392449,1079398,83444,70627,0.6638698876573111,0.05132116133777964,0.24137072103267201,0.04343822997223722,1233469,0.06764985581315786
Artvin,138026,36263,87876,2457,11430,0.6366626577601322,0.017800994015620245,0.2627258632431571,0.08281048498109052,101763,0.024144335367471476
Aydın,811276,191322,528145,34575,57234,0.6510053298754062,0.04261804860491374,0.23582849733013178,0.07054812418954831,619954,0.0557702668262484
Balıkesir,952561,203325,637703,36225,75308,0.6694615882867344,0.038029060606092416,0.21345089710790174,0.07905845399927144,749236,0.04834925177113753
Bilecik,167891,43882,107555,4373,12081,0.6406239762703182,0.026046661226629183,0.26137196157030457,0.07195740093274804,124009,0.035263569579627285
Bingöl,188795,72559,106768,1405,8063,0.5655234513625891,0.007441934373262004,0.3843269154373792,0.04270769882676978,116236,0.012087477201555456
Bitlis,213967,81029,124016,830,8092,0.5796033967854856,0.003879102852309001,0.3786985843611398,0.037818916001065586,132938,0.006243512013118897
Bolu,228965,54110,152011,6157,16687,0.6639049636407311,0.026890572794968662,0.23632432904592404,0.07288013451837617,174855,0.03521203282719968
Burdur,208261,45464,140233,6191,16373,0.6733521878796318,0.029727121256500257,0.21830299479979448,0.07861769606407344,162797,0.03802895630754866
Bursa,2114116,506321,1414874,68752,124169,0.6692508831114281,0.03252044826300922,0.2394953730069684,0.05873329561859425,1607795,0.042761670486598104
Çanakkale,419389,99882,272950,13402,33155,0.6508277518008341,0.031956012198698584,0.23816075290482105,0.07905548309564629,319507,0.041945872860375516
Çankırı,154032,34482,103991,3396,12163,0.6751259478549911,0.022047366780928637,0.2238625740105952,0.078964111353485,119550,0.028406524466750314
Çorum,417216,89044,285355,10236,32581,0.6839502799509127,0.024534054302807178,0.213424221506366,0.0780914442399141,328172,0.031190960837609548
Denizli,755338,169282,508697,29638,47721,0.673469360736518,0.039238062959893454,0.22411423759959118,0.06317833870399742,586056,0.050571958993679784
Diyarbakır,1038217,399359,593210,9418,36230,0.5713738072098608,0.009071321313367051,0.3846585058807552,0.03489636559601702,638858,0.014741930131578535
Edirne,333416,80920,215343,10326,26827,0.6458688245315162,0.030970319360798523,0.24269981044700914,0.08046104566067615,252496,0.0408956973575819
Elazığ,430538,134895,263132,8090,24421,0.6111702102950263,0.018790443584538415,0.3133172913889134,0.056722054731521955,295643,0.027364084385559612
Erzincan,172841,52581,104952,3613,11695,0.6072170376241748,0.02090360504741352,0.30421601356159705,0.06766334376681458,120260,0.030043239647430567
Erzurum,544929,177051,330823,5601,31454,0.6070937681789738,0.010278403241523208,0.32490654745847625,0.05772128112102678,367878,0.015225156165902826
Eskişehir,651168,171746,408938,25947,44537,0.6280069045161925,0.0398468597965502,0.26375067570888006,0.06839555997837732,479422,0.054121421211375365
Gaziantep,1209627,335955,798528,26842,48302,0.6601439948017034,0.02219031155885244,0.27773437596879036,0.039931317670653846,873672,0.030723200468825828
Giresun,344310,87141,218804,8748,29617,0.6354854636809851,0.025407336411954345,0.25308878626818854,0.08601841363887194,257169,0.03401654165159875
Gümüşhane,111881,35662,67012,1619,7588,0.5989578212565136,0.01447073229592156,0.31874938550781634,0.06782206093974848,76219,0.02124142274236083
Hakkari,178647,86626,86456,591,4974,0.48394879287085707,0.003308199969772792,0.48490039015488645,0.0278426170044837,92021,0.006422447050129862
Hatay,1061397,307046,680023,25692,48636,0.6406867552857225,0.02420583438619103,0.2892847822256894,0.04582262810239712,754351,0.03405841577727079
Isparta,332711,81318,220174,8938,22281,0.6617575012548428,0.026864155378090896,0.2444103140563432,0.06696802931072313,251393,0.035553893704279756
Mersin,1276729,347824,812366,50865,65674,0.6362869489139825,0.0398400913584637,0.2724336957960538,0.05143926393149995,928905,0.054758021541492403
İstanbul,10784805,3119308,6725736,465331,474430,0.6236307471484185,0.04314690900762693,0.2892317478155609,0.043990596028393655,7665497,0.06070460923799201
İzmir,3258468,823454,2054183,185324,195507,0.6304137404448962,0.05687458032425054,0.25271201067495525,0.05999966855589805,2435014,0.0761079813093477
Kars,209340,67350,128885,1922,11183,0.6156730677366963,0.009181236266360944,0.32172542275723703,0.05342027323970574,141990,0.013536164518628073
Kastamonu,300921,66370,199062,7334,28155,0.6615091668577467,0.024371845102202905,0.22055622572037178,0.09356276231967858,234551,0.03126825295991064
Kayseri,953249,230752,647273,24035,51189,0.6790177592633194,0.025213768910326683,0.24206896624071988,0.05369950558563397,722497,0.03326657411726277
Kırklareli,284026,68930,183515,9273,22308,0.64612042559484,0.03264841951088985,0.24268904959405124,0.07854210530021899,215096,0.043110983002938225
Kırşehir,175143,43721,113878,5272,12272,0.650200122185871,0.030101117372661197,0.24963030209600157,0.07006845834546628,131422,0.040115049230722406
Kocaeli,1269476,330613,840475,37632,60756,0.6620645053549653,0.02964372701807675,0.2604326509520464,0.04785911667491154,938863,0.04008252535247422
Konya,1537456,375086,1036900,40303,85167,0.6744258047059558,0.026214083524991934,0.24396535575652245,0.055394756012529786,1162370,0.03467312473652968
Kütahya,463262,104768,312371,11276,34847,0.6742858252997224,0.02434043802427136,0.22615280338124,0.07522093329476624,358494,0.03145380396882514
Malatya,571013,169506,358220,11426,31861,0.6273412339123627,0.020010052310542842,0.29685138516986476,0.05579732860722961,401507,0.028457785293905212
Manisa,1071179,241038,724053,32911,73177,0.6759402490153373,0.030724089998030207,0.22502121494166707,0.06831444604496541,830141,0.03964507234313207
Kahramanmaraş,747337,193834,505571,15032,32900,0.6764966808815835,0.020114085078083918,0.2593662564545847,0.044022977585747795,553503,0.027157937716688077
Mardin,491849,197634,272193,3618,18404,0.5534076515353289,0.00735591614499572,0.4018184442786302,0.03741798804104512,294215,0.012297129650085822
Muğla,682116,155085,454289,34764,37978,0.6659996246972656,0.05096493851485671,0.2273586897243284,0.05567674706354931,527031,0.06596196428673076
Muş,253892,96324,146947,1145,9476,0.5787775904715391,0.004509791564917366,0.37938966174593924,0.037322956217604335,157568,0.007266703899268887
Nevşehir,218134,46905,149451,6964,14814,0.6851339085149495,0.03192533030155776,0.21502837705263736,0.06791238413085535,171229,0.04067068078421295
Niğde,252329,63000,167523,6088,15718,0.6639070419967582,0.024127230718625287,0.24967403667434182,0.06229169061027468,189329,0.032155665534598504
Ordu,575632,134830,387124,12150,41528,0.6725199432971065,0.02110723517803041,0.23422950774105677,0.07214331378380633,440802,0.027563395810363836
Rize,260802,75880,160874,4580,19468,0.6168434291148074,0.0175612150213572,0.29094868904379567,0.07464666682003972,184922,0.02476719914342263
Sakarya,704880,185993,455854,19589,43444,0.6467114969923958,0.027790545908523437,0.26386477130859154,0.06163318579048916,518887,0.03775195755530587
Samsun,979467,249300,640080,26006,64081,0.6534982801870813,0.026551175282066675,0.25452618618085143,0.06542435835000056,730167,0.0356165096477929
Siirt,192962,75951,108817,985,7209,0.5639296856375867,0.005104632000082918,0.3936059949627388,0.037359687399591626,117011,0.00841801198177949
Sinop,166348,36914,110017,4292,15125,0.6613665328107341,0.02580133214706519,0.22190828864789477,0.09092384639430591,129434,0.03315975709628073
Sivas,476335,128317,306083,9102,32833,0.642579277189373,0.019108400600417772,0.269383941973611,0.0689283802365982,348018,0.026153819630019136
Tekirdağ,685801,163243,461837,22954,37767,0.6734271311940344,0.033470350728564115,0.23803260712655713,0.05506991095084434,522558,0.04392622445738081
Tokat,463489,111507,307312,8937,35733,0.6630405468090936,0.01928201100781248,0.24058176137945023,0.07709568080364367,351982,0.025390502923444948
Trabzon,597459,175613,370767,10755,40324,0.6205731271936652,0.01800123523120415,0.2939331401820041,0.06749249739312656,421846,0.025495085884422276
Tunceli,72569,27997,37987,1846,4739,0.5234604307624467,0.025437859140955504,0.3857983436453582,0.0653033664512395,44572,0.04141613569056807
Şanlıurfa,1056671,391586,621332,8945,34808,0.5880089450737268,0.008465264968944923,0.37058460012624556,0.03294118983108271,665085,0.013449408722193404
Uşak,274329,57013,188017,10739,18560,0.6853704858035424,0.039146426371254955,0.20782709811941136,0.06765598970579122,217316,0.049416517881794256
Van,660079,244384,390033,2794,22868,0.5908883633625672,0.004232826676806867,0.37023447193442,0.03464433802620595,415695,0.006721274010993637
Yozgat,335067,82478,222078,7178,23333,0.6627868456159515,0.021422581155410708,0.2461537543237621,0.06963681890487575,252589,0.02841770623423823
Zonguldak,480965,113815,317807,16568,32775,0.6607694946617737,0.034447413013420934,0.23663884066408158,0.06814425166072376,367150,0.045125970311861635
Aksaray,276226,69063,183342,8706,15115,0.6637391121762615,0.031517670313438995,0.2500235314561265,0.05471968605417303,207163,0.042024878960045954
Bayburt,57669,18109,35284,555,3721,0.6118365152855086,0.009623888050772512,0.31401619587646745,0.06452340078725138,39560,0.014029322548028312
Karaman,180054,43888,119922,5214,11030,0.6660335232763505,0.0289579792728848,0.24374909749297433,0.06125939995779044,136166,0.03829149714319287
Kırıkkale,216166,54853,140317,6747,14249,0.6491168823959365,0.03121212401580267,0.25375405938029105,0.0659169342079698,161313,0.04182551933198193
Batman,338233,135921,188621,2046,11645,0.5576658693858967,0.006049084506834047,0.40185611693714096,0.03442892917012828,202312,0.010113092648977817
Şırnak,277090,124931,142566,1211,8382,0.5145115305496409,0.00437042116279909,0.4508679490418276,0.030250099245732433,152159,0.007958779960436122
Bartın,153667,34007,103098,4554,12008,0.6709182843421164,0.02963551055203785,0.221303207585233,0.07814299752061275,119660,0.038057830519806116
Ardahan,77550,22542,48628,826,5554,0.6270535138620245,0.010651192778852353,0.2906769825918762,0.07161831076724694,55008,0.015015997673065737
Iğdır,127991,44185,75662,2233,5911,0.5911509403004899,0.017446539209788187,0.3452195857521232,0.046182934737598734,83806,0.026644870295682885
Yalova,174029,45685,108391,8831,11122,0.6228329761131766,0.05074441616052497,0.2625137189778715,0.06390888874842698,128344,0.06880726796733778
Karabük,189125,52663,117523,5074,13865,0.6214038334434897,0.02682881692002644,0.27845604758757436,0.07331130204890945,136462,0.037182512347759815
Kilis,89159,26435,55945,1594,5185,0.6274745118271852,0.01787817270269967,0.2964927825570049,0.058154532913110284,62724,0.025412920094381737
Osmaniye,356715,97354,234938,7366,17057,0.6586154212746871,0.020649538146699745,0.2729181559508291,0.047816884627784086,259361,0.02840056909095816
Düzce,271394,68434,177841,7672,17447,0.6552871470997885,0.028268863718431507,0.25215738004524785,0.06428660913653213,202960,0.03780055183287347
